order_id,order_date,customer_id,product_id,store_id,quantity,unit_price,discount,revenue,cost,profit,order_status
O004980,2024-03-05,C00123,P0035,S003,3,1769.129510127903,0.1,4776.649677345338,859.3103436057877,2198.718646527975,Returned
O004982,2022-09-27,C00622,P0094,S017,7,1607.356658406681,0.0,11251.496608846766,1176.36000126801,3016.976599970696,Returned
O004984,2023-10-01,C00539,P0028,S005,7,1607.2491532161218,0.1,10125.669665261568,606.736710579563,5878.512691204627,Returned
O004985,2025-03-15,C00203,P0065,S004,1,1655.8633369650167,0.0,1655.8633369650167,1039.0832069034636,616.7801300615531,Completed
O004986,2025-03-16,C00643,P0070,S002,2,1688.8437954775063,0.1,3039.918831859512,959.5815292476168,1120.7557733642784,Completed
O004987,2023-06-17,C00577,P0050,S002,3,1289.1707583042296,0.3,2707.258592438882,686.4217306868737,647.9934003782605,Completed
O004988,2024-05-14,C00495,P0070,S001,2,1688.8437954775063,0.0,3377.687590955013,959.5815292476168,1458.5245324597795,Cancelled
O004989,2024-04-10,C00111,P0035,S004,2,1769.129510127903,0.0,3538.259020255806,859.3103436057877,1819.6383330442304,Completed
O004990,2025-03-14,C00372,P0111,S004,1,1495.087108764724,0.2,1196.0696870117793,1376.1675401476557,-180.09785313587622,Cancelled
O004991,2023-04-09,C00424,P0001,S002,4,924.9757862697368,0.3,2589.9322015552625,353.4205849175071,-1176.2498618852342,Completed
O004992,2023-12-15,C00466,P0102,S003,8,1704.6157277532873,0.1,12273.233239823669,337.8075004305419,9570.773236379331,Cancelled
O004993,2024-03-12,C00317,P0005,S005,4,1681.028619178414,0.0,6724.114476713657,532.2965115850056,4594.928430373634,Completed
O004994,2022-01-04,C00763,P0113,S006,2,1494.7256344111556,0.2,2391.561015057849,450.4403412309753,-1490.6803325958986,Completed
O004995,2024-08-18,C00456,P0102,S010,3,1704.6157277532873,0.0,5113.847183259862,337.8075004305419,-4100.424681968236,Cancelled
O004997,2024-04-26,C00249,P0047,S002,1,1531.4392275203684,0.0,1531.4392275203684,836.7729310839944,694.666296436374,Completed
O004998,2025-11-07,C00423,P0110,S023,1,1479.047100451205,0.4,887.4282602707231,1604.269957407315,-716.8416971365918,Completed
O004999,2025-09-16,C00066,P0065,S006,3,1655.8633369650167,0.0,4967.59001089505,1039.0832069034636,1850.340390184659,Completed
O005001,2023-03-05,C00667,P0104,S002,6,1574.2381870435063,0.1,8500.886210034936,720.6447031142851,4177.017991349226,Cancelled
O005002,2024-09-10,C00335,P0053,S002,5,1748.2126740940705,0.1,7866.957033423316,275.94951834744853,6487.209441686073,Cancelled
O005004,2022-03-05,C00111,P0063,S003,4,1270.449831301123,0.3,3557.259527643144,864.4007695695038,99.65644936512854,Completed
O005006,2024-07-13,C00413,P0075,S001,1,1341.0668381550915,0.3,938.746786708564,1170.5034971659554,231.75671045739136,Returned
O005007,2025-02-11,C00156,P0053,S004,4,1748.2126740940705,0.1,6293.565626738653,275.94951834744853,5189.767553348859,Cancelled
O005008,2025-06-29,C00164,P0047,S005,3,1531.4392275203684,0.1,4134.885914304995,836.7729310839944,1624.5671210530118,Completed
O005009,2024-11-05,C00284,P0103,S023,3,1705.2277151127846,0.0,5115.683145338354,639.0965854709226,-3198.393388925586,Returned
O005010,2024-06-23,C00744,P0097,S002,1,1686.8417237351211,0.1,1518.157551361609,849.7825340575203,668.3750173040887,Completed
O005011,2024-04-16,C00171,P0057,S003,1,836.9852538872615,0.3,585.889677721083,1195.8041437288753,-609.9144660077923,Completed
O005012,2025-12-11,C00336,P0097,S005,1,1686.8417237351211,0.0,1686.8417237351211,849.7825340575203,837.0591896776009,Cancelled
O005015,2022-06-07,C00349,P0031,S018,4,845.4060091307479,0.0,3381.6240365229914,994.40369800571,595.9907554998485,Completed
O005016,2022-03-11,C00738,P0075,S023,5,1341.0668381550915,0.4,4023.2005144652735,1170.5034971659554,-1829.3169713645025,Returned
O005017,2024-06-27,C00760,P0093,S019,2,1713.5477437053562,0.0,3427.0954874107124,740.6553492678091,1945.784788875094,Cancelled
O005018,2025-04-25,C00653,P0050,S004,1,1289.1707583042296,0.4,773.5024549825378,686.4217306868737,-87.08072429566403,Returned
O005019,2022-03-04,C00236,P0045,S003,7,1740.9281116643087,0.0,12186.49678165016,659.8815125907777,7567.326193514717,Returned
O005022,2025-03-29,C00018,P0028,S014,2,1607.2491532161218,0.0,3214.498306432244,606.736710579563,1200.6149311638706,Completed
O005023,2025-08-17,C00385,P0005,S017,3,1681.028619178414,0.0,5043.085857535242,532.2965115850056,3446.1963227802253,Cancelled
O005024,2024-05-11,C00714,P0037,S005,2,1562.687851129848,0.0,3125.375702259696,445.0739738261109,2235.2277546074743,Completed
O005025,2023-12-13,C00604,P0065,S003,5,1655.8633369650167,0.0,8279.316684825084,1039.0832069034636,3083.9006503077653,Returned
O005026,2024-09-28,C00616,P0065,S004,4,1655.8633369650167,0.0,6623.453347860067,1039.0832069034636,2467.1205202462124,Completed
O005027,2022-06-05,C00278,P0035,S006,6,1769.129510127903,0.1,9553.299354690676,859.3103436057877,4397.43729305595,Returned
O005029,2024-12-29,C00604,P0103,S001,3,1705.2277151127846,0.0,5115.683145338354,639.0965854709226,3198.393388925586,Completed
O005030,2024-05-15,C00050,P0054,S003,1,1314.8116771059183,0.0,1314.8116771059183,1770.0428167934515,-455.2311396875332,Completed
O005031,2025-02-28,C00396,P0084,S001,1,1765.1678986565646,0.1,1588.6511087909082,280.2814343278883,1308.36967446302,Completed
O005032,2023-10-09,C00027,P0037,S001,2,1562.687851129848,0.0,3125.375702259696,445.0739738261109,2235.2277546074743,Completed
O005033,2025-04-02,C00328,P0114,S015,1,1207.5241121582396,0.3,845.2668785107677,699.0967628557487,87.7020693930114,Cancelled
O005034,2024-03-14,C00290,P0070,S006,2,1688.8437954775063,0.1,3039.918831859512,959.5815292476168,1120.7557733642784,Completed
O005035,2024-04-03,C00283,P0030,S021,1,1084.0703223628498,0.2,867.2562578902798,526.6833755378995,340.5728823523804,Completed
O005036,2023-03-08,C00510,P0004,S005,6,1535.1623392347294,0.1,8289.876631867539,705.0742422594221,4059.431178311006,Completed
O005037,2024-12-08,C00301,P0045,S001,4,1740.9281116643087,0.1,6267.341201991511,659.8815125907777,3627.8151516284006,Completed
O005038,2025-09-14,C00368,P0097,S006,4,1686.8417237351211,0.0,6747.366894940485,849.7825340575203,3348.236758710404,Completed
O005039,2022-08-01,C00308,P0084,S003,5,1765.1678986565646,0.0,8825.839493282823,280.2814343278883,7424.432321643382,Completed
O005040,2025-03-29,C00579,P0005,S002,3,1681.028619178414,0.1,4538.777271781718,532.2965115850056,2941.887737026701,Returned
O005041,2025-06-26,C00556,P0084,S008,3,1765.1678986565646,0.0,5295.503695969694,280.2814343278883,-4454.659392986028,Returned
O005042,2025-10-23,C00648,P0037,S004,4,1562.687851129848,0.0,6250.751404519392,445.0739738261109,4470.4555092149485,Returned
O005044,2022-02-04,C00294,P0013,S005,5,1542.7386513719466,0.1,6942.32393117376,378.7947359883192,5048.350251232164,Cancelled
O005046,2025-07-21,C00771,P0037,S006,4,1562.687851129848,0.1,5625.676264067453,445.0739738261109,3845.3803687630098,Returned
O005047,2023-05-12,C00573,P0035,S003,6,1769.129510127903,0.1,9553.299354690676,859.3103436057877,4397.43729305595,Completed
O005048,2025-02-02,C00482,P0070,S001,3,1688.8437954775063,0.0,5066.53138643252,959.5815292476168,2187.786798689669,Returned
O005049,2022-04-26,C00074,P0037,S004,9,1562.687851129848,0.1,12657.771594151767,445.0739738261109,8652.105829716771,Completed
O005050,2025-12-13,C00234,P0105,S005,1,1181.886115658219,0.3,827.3202809607533,940.780496023066,-113.46021506231271,Completed
O005051,2022-11-16,C00035,P0037,S004,4,1562.687851129848,0.1,5625.676264067453,445.0739738261109,3845.3803687630098,Cancelled
O005052,2024-10-28,C00428,P0103,S001,7,1705.2277151127846,0.0,11936.594005789491,639.0965854709226,7462.917907493033,Completed
O005053,2024-02-14,C00174,P0004,S005,2,1535.1623392347294,0.0,3070.324678469459,705.0742422594221,1660.1761939506146,Cancelled
O005054,2025-05-07,C00066,P0103,S003,2,1705.2277151127846,0.1,3069.409887203012,639.0965854709226,1791.216716261167,Completed
O005055,2024-04-09,C00373,P0104,S003,5,1574.2381870435063,0.0,7871.190935217533,720.6447031142851,4267.967419646107,Completed
O005056,2025-11-23,C00737,P0041,S003,2,1013.0401262343142,0.3,1418.25617672804,470.5059057667369,477.24436519456617,Cancelled
O005057,2023-09-01,C00430,P0106,S002,2,1461.6138009600795,0.4,1753.9365611520957,128.8362243649658,-1496.264112422164,Completed
O005058,2025-12-19,C00115,P0004,S001,3,1535.1623392347294,0.0,4605.4870177041885,705.0742422594221,2490.264290925922,Cancelled
O005059,2024-06-05,C00471,P0070,S018,3,1688.8437954775063,0.1,4559.878247789268,959.5815292476168,-1681.1336600464178,Returned
O005061,2025-05-31,C00229,P0004,S003,1,1535.1623392347294,0.0,1535.1623392347294,705.0742422594221,830.0880969753073,Cancelled
O005062,2024-06-07,C00522,P0084,S004,1,1765.1678986565646,0.1,1588.6511087909082,280.2814343278883,1308.36967446302,Returned
O005064,2025-01-11,C00286,P0070,S003,3,1688.8437954775063,0.0,5066.53138643252,959.5815292476168,2187.786798689669,Cancelled
O005065,2024-07-14,C00482,P0053,S003,4,1748.2126740940705,0.0,6992.850696376281,275.94951834744853,5889.052622986487,Completed
O005066,2024-04-04,C00786,P0047,S006,1,1531.4392275203684,0.0,1531.4392275203684,836.7729310839944,694.666296436374,Completed
O005068,2022-11-26,C00474,P0089,S006,8,688.7173458519813,0.0,5509.738766815851,687.6450582214873,8.578301043952706,Cancelled
O005069,2024-09-12,C00215,P0103,S007,5,1705.2277151127846,0.0,8526.138575563924,639.0965854709226,5330.655648209311,Cancelled
O005071,2022-09-09,C00095,P0020,S005,3,1139.573308471657,0.4,2051.2319552489826,1011.9700999727892,984.6783446693844,Completed
O005072,2025-12-08,C00190,P0004,S001,5,1535.1623392347294,0.1,6908.230526556283,705.0742422594221,3382.859315259172,Cancelled
O005073,2023-05-08,C00377,P0033,S004,3,657.8595347070443,0.4,1184.1471624726796,248.803649241281,-437.7362147488366,Cancelled
O005075,2022-04-15,C00163,P0045,S001,6,1740.9281116643087,0.0,10445.568669985852,659.8815125907777,6486.279594441186,Completed
O005076,2024-06-01,C00316,P0065,S005,1,1655.8633369650167,0.0,1655.8633369650167,1039.0832069034636,616.7801300615531,Returned
O005077,2025-04-01,C00071,P0070,S012,1,1688.8437954775063,0.1,1519.959415929756,959.5815292476168,-560.3778866821392,Returned
O005078,2025-09-01,C00062,P0102,S006,2,1704.6157277532873,0.1,3068.308309955917,337.8075004305419,2392.693309094833,Returned
O005079,2022-12-20,C00641,P0053,S011,3,1748.2126740940705,0.1,4720.17422005399,275.94951834744853,-3892.325665011645,Completed
O005080,2023-09-03,C00180,P0084,S005,5,1765.1678986565646,0.0,8825.839493282823,280.2814343278883,7424.432321643382,Completed
O005081,2022-02-11,C00613,P0094,S002,8,1607.356658406681,0.0,12858.853267253447,1176.36000126801,3447.9732571093664,Cancelled
O005082,2024-03-20,C00208,P0102,S001,3,1704.6157277532873,0.1,4602.462464933876,337.8075004305419,3589.03996364225,Completed
O005084,2024-11-18,C00051,P0031,S023,1,845.4060091307479,0.0,845.4060091307479,994.40369800571,148.99768887496214,Cancelled
O005085,2025-09-29,C00261,P0053,S004,1,1748.2126740940705,0.0,1748.2126740940705,275.94951834744853,1472.2631557466218,Completed
O005086,2025-10-24,C00398,P0045,S006,2,1740.9281116643087,0.0,3481.856223328617,659.8815125907777,2162.093198147062,Returned
O005087,2023-04-27,C00326,P0056,S002,7,777.9955324561507,0.4,3267.581236315833,372.1286758100581,662.6805056454264,Cancelled
O005088,2022-05-29,C00631,P0035,S003,8,1769.129510127903,0.1,12737.7324729209,859.3103436057877,5863.2497240746,Returned
O005089,2022-11-08,C00002,P0094,S001,7,1607.356658406681,0.0,11251.496608846766,1176.36000126801,3016.976599970696,Cancelled
O005090,2024-12-15,C00045,P0084,S004,3,1765.1678986565646,0.0,5295.503695969694,280.2814343278883,4454.659392986028,Completed
O005092,2025-06-08,C00737,P0026,S006,1,774.5325062636102,0.2,619.6260050108882,351.219130870717,268.4068741401712,Returned
O005093,2022-10-02,C00504,P0036,S001,3,1526.1869535179178,0.0,4578.560860553754,1041.3618613913663,1454.4752763796546,Cancelled
O005094,2023-10-17,C00058,P0112,S005,3,1164.0974391726738,0.2,2793.8338540144173,1721.1607030002417,-2369.648254986307,Completed
O005095,2025-10-31,C00761,P0102,S019,2,1704.6157277532873,0.0,3409.2314555065745,337.8075004305419,-2733.61645464549,Cancelled
O005096,2022-01-29,C00476,P0053,S001,4,1748.2126740940705,0.0,6992.850696376281,275.94951834744853,5889.052622986487,Completed
O005097,2025-06-16,C00027,P0035,S006,3,1769.129510127903,0.0,5307.388530383709,859.3103436057877,2729.4574995663456,Cancelled
O005098,2025-08-01,C00554,P0004,S014,1,1535.1623392347294,0.1,1381.6461053112564,705.0742422594221,-405.94311783110055,Cancelled
O005100,2025-03-23,C00721,P0046,S001,3,877.3507747433385,0.3,1842.4366269610107,1018.2353186162072,-1212.2693288876114,Completed
O005101,2023-08-23,C00688,P0075,S001,4,1341.0668381550915,0.3,3754.987146834256,1170.5034971659554,-927.0268418295656,Completed
O005103,2025-01-26,C00343,P0103,S004,5,1705.2277151127846,0.0,8526.138575563924,639.0965854709226,5330.655648209311,Completed
O005104,2023-11-02,C00615,P0062,S023,4,828.1346073981832,0.3,2318.7769007149127,392.3359149032437,-749.4332411019379,Completed
O005106,2024-09-23,C00289,P0028,S008,1,1607.2491532161218,0.0,1607.2491532161218,606.736710579563,-1000.5124426365588,Cancelled
O005107,2022-04-07,C00403,P0120,S022,5,1151.031603374418,0.3,4028.610611810463,380.69183971697566,2125.1514132255847,Cancelled
O005108,2023-06-11,C00776,P0097,S006,5,1686.8417237351211,0.0,8434.208618675606,849.7825340575203,4185.295948388005,Cancelled
O005109,2024-12-10,C00099,P0070,S017,5,1688.8437954775063,0.1,7599.79707964878,959.5815292476168,2801.8894334106963,Cancelled
O005110,2025-02-13,C00327,P0070,S019,3,1688.8437954775063,0.0,5066.53138643252,959.5815292476168,-2187.786798689669,Completed
O005111,2023-11-13,C00677,P0097,S022,3,1686.8417237351211,0.0,5060.525171205363,849.7825340575203,2511.1775690328022,Completed
O005112,2023-11-17,C00478,P0065,S002,6,1655.8633369650167,0.0,9935.1800217901,1039.0832069034636,3700.680780369318,Returned
O005113,2022-12-15,C00482,P0084,S003,7,1765.1678986565646,0.1,11120.557761536358,280.2814343278883,9158.58772124114,Completed
O005114,2025-03-09,C00732,P0053,S004,3,1748.2126740940705,0.1,4720.17422005399,275.94951834744853,3892.325665011645,Completed
O005115,2022-03-02,C00517,P0097,S005,8,1686.8417237351211,0.0,13494.73378988097,849.7825340575203,6696.473517420807,Cancelled
O005116,2024-12-21,C00614,P0013,S016,4,1542.7386513719466,0.1,5553.859144939008,378.7947359883192,2423.2081205914387,Returned
O005117,2024-04-09,C00388,P0035,S002,2,1769.129510127903,0.1,3184.4331182302253,859.3103436057877,1465.81243101865,Completed
O005118,2023-08-22,C00007,P0102,S001,5,1704.6157277532873,0.0,8523.078638766436,337.8075004305419,6834.041136613726,Completed
O005119,2025-01-17,C00655,P0104,S002,3,1574.2381870435063,0.0,4722.71456113052,720.6447031142851,2560.7804517876643,Completed
O005120,2023-12-30,C00222,P0017,S022,6,604.0672442012574,0.4,2174.6420791245264,466.47979778988497,624.2367076147834,Completed
O005121,2024-01-18,C00337,P0035,S005,2,1769.129510127903,0.0,3538.259020255806,859.3103436057877,1819.6383330442304,Returned
O005122,2024-06-22,C00053,P0104,S003,3,1574.2381870435063,0.0,4722.71456113052,720.6447031142851,2560.7804517876643,Completed
O005124,2025-08-19,C00275,P0070,S004,3,1688.8437954775063,0.1,4559.878247789268,959.5815292476168,1681.1336600464178,Completed
O005125,2025-06-02,C00640,P0066,S005,1,851.9987905428776,0.3,596.3991533800142,533.0491023768529,-63.3500510031613,Cancelled
O005126,2023-05-08,C00551,P0093,S013,5,1713.5477437053562,0.0,8567.738718526782,740.6553492678091,4864.461972187736,Cancelled
O005127,2023-01-21,C00031,P0047,S008,8,1531.4392275203684,0.1,11026.362438146652,836.7729310839944,4332.178989474697,Completed
O005128,2022-06-22,C00279,P0013,S010,9,1542.7386513719466,0.1,12496.183076112768,378.7947359883192,9087.030452217896,Returned
O005129,2023-02-18,C00283,P0084,S004,6,1765.1678986565646,0.0,10591.007391939387,280.2814343278883,8909.318785972057,Completed
O005131,2023-11-20,C00799,P0037,S004,4,1562.687851129848,0.0,6250.751404519392,445.0739738261109,4470.4555092149485,Completed
O005132,2025-09-20,C00412,P0097,S004,2,1686.8417237351211,0.0,3373.6834474702423,849.7825340575203,1674.1183793552018,Completed
O005133,2022-04-15,C00691,P0035,S001,5,1769.129510127903,0.0,8845.647550639515,859.3103436057877,4549.095832610576,Returned
O005134,2023-10-05,C00731,P0097,S002,6,1686.8417237351211,0.1,9108.945308169654,849.7825340575203,4010.250103824532,Completed
O005135,2022-08-02,C00678,P0065,S005,5,1655.8633369650167,0.1,7451.385016342576,1039.0832069034636,2255.9689818252573,Returned
O005137,2023-01-06,C00033,P0070,S001,5,1688.8437954775063,0.0,8444.218977387533,959.5815292476168,3646.311331149449,Cancelled
O005138,2025-01-06,C00114,P0057,S023,1,836.9852538872615,0.0,836.9852538872615,1195.8041437288753,-358.8188898416138,Completed
O005139,2024-02-28,C00567,P0013,S005,8,1542.7386513719466,0.0,12341.909210975571,378.7947359883192,9311.55132306902,Completed
O005141,2025-03-28,C00300,P0075,S004,1,1341.0668381550915,0.2,1072.8534705240734,1170.5034971659554,-97.65002664188204,Completed
O005142,2025-11-25,C00233,P0047,S012,2,1531.4392275203684,0.0,3062.8784550407368,836.7729310839944,1389.332592872748,Completed
O005143,2025-12-17,C00127,P0028,S004,1,1607.2491532161218,0.0,1607.2491532161218,606.736710579563,1000.5124426365588,Cancelled
O005144,2024-01-25,C00770,P0013,S001,1,1542.7386513719466,0.1,1388.464786234752,378.7947359883192,1009.6700502464328,Cancelled
O005145,2023-06-07,C00005,P0045,S003,6,1740.9281116643087,0.0,10445.568669985852,659.8815125907777,6486.279594441186,Completed
O005146,2023-07-11,C00245,P0037,S001,4,1562.687851129848,0.0,6250.751404519392,445.0739738261109,4470.4555092149485,Completed
O005147,2022-04-15,C00622,P0040,S002,2,615.5513749444788,0.0,1231.1027498889575,986.6411716764812,-742.1795934640049,Returned
O005148,2022-11-22,C00576,P0004,S006,7,1535.1623392347294,0.0,10746.136374643103,705.0742422594221,5810.61667882715,Cancelled
